months_programming,hours_learning_per_week,num_learning_resources,attended_bootcamp,is_under_employed,is_ethnic_minority,has_degree,is_high_income_country,log_expected_earning,paid_contributor,gender_clean,age_group,age_numeric
36.0,3.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,28.0
5.0,5.0,0.0,0,0,1,1,1,10.596659732783579,0,man,young,27.0
6.0,10.0,0.0,0,1,0,1,0,9.392745258631441,0,woman,young,33.0
1.0,2.0,0.0,0,1,0,0,1,9.61587214452889,0,woman,young,34.0
16.0,25.0,0.0,0,0,0,0,1,11.289794413577894,0,man,young,20.0
36.0,4.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,18.0
3.0,7.0,0.0,0,0,1,0,0,10.633472802314019,0,man,experienced,36.0
38.0,30.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,24.0
1.0,40.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,24.0
12.0,20.0,0.0,0,0,1,1,0,6.2166061010848646,0,man,young,18.0
2.0,40.0,0.0,0,0,0,1,0,10.915106645867503,0,man,young,24.0
12.0,2.0,0.0,0,0,1,0,0,10.633472802314019,1,man,young,21.0
36.0,30.0,0.0,1,0,0,1,1,10.633472802314019,1,man,experienced,50.0
36.0,12.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
10.0,40.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,28.0
1.0,45.0,0.0,0,1,0,1,0,8.699681400989514,0,man,young,31.0
6.0,5.0,0.0,0,0,0,0,1,11.608244735642321,0,man,young,34.0
8.0,20.0,0.0,0,0,1,1,1,11.156264806643742,0,woman,experienced,39.0
2.0,3.0,0.0,0,0,0,1,0,10.308985993422082,0,woman,young,22.0
1.0,30.0,0.0,0,1,1,0,1,11.225256725762893,0,woman,experienced,44.0
2.0,20.0,0.0,0,0,0,0,0,10.633472802314019,0,man,experienced,40.0
4.0,35.0,0.0,0,0,1,0,0,11.002116507732017,0,man,young,21.0
30.0,5.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,experienced,39.0
6.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,man,experienced,57.0
200.0,70.0,0.0,0,1,1,1,0,10.633472802314019,0,woman,young,
2.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,19.0
2.0,2.0,0.0,0,0,1,0,1,10.463131911491967,0,man,experienced,45.0
3.0,50.0,0.0,1,0,0,1,0,10.633472802314019,0,woman,young,30.0
24.0,13.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,14.0
1.0,18.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,19.0
36.0,12.0,0.0,0,1,0,0,1,11.082157933374816,0,man,young,28.0
6.0,10.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,32.0
26.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,25.0
0.0,14.0,0.0,0,0,0,0,0,10.819798284210286,0,man,young,18.0
3.0,30.0,0.0,0,0,1,0,1,11.407576060361786,0,man,experienced,48.0
19.0,10.0,0.0,0,0,0,0,0,9.546884034617925,0,man,young,14.0
12.0,15.0,0.0,0,1,0,0,1,10.633472802314019,0,woman,experienced,40.0
2.0,30.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,32.0
6.0,5.0,0.0,0,0,1,1,1,10.819798284210286,0,man,young,31.0
72.0,40.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,29.0
24.0,2.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,19.0
2.0,4.0,0.0,0,1,0,1,1,11.002116507732017,0,man,young,33.0
0.0,1.0,0.0,0,0,0,1,1,11.002116507732017,0,man,young,24.0
12.0,1.0,0.0,0,1,1,0,0,9.210440366976517,0,man,young,34.0
60.0,2.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,young,28.0
18.0,8.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,23.0
1.0,35.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,27.0
1.0,10.0,0.0,0,0,1,0,0,4.61512051684126,0,man,young,19.0
3.0,3.0,0.0,0,0,0,0,0,5.883322388488279,0,man,young,18.0
0.0,20.0,0.0,0,0,0,0,1,11.002116507732017,0,man,young,32.0
120.0,12.0,0.0,0,0,0,1,0,10.633472802314019,1,man,experienced,36.0
100.0,10.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,29.0
7.0,8.0,0.0,0,1,1,0,1,10.596659732783579,0,man,young,23.0
0.0,5.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,26.0
24.0,5.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,25.0
0.0,10.0,0.0,0,0,1,1,0,9.61587214452889,0,man,young,26.0
36.0,6.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,22.0
1.0,5.0,0.0,0,0,0,1,0,12.206077645517674,0,man,young,27.0
3.0,2.0,0.0,0,0,0,1,0,5.707110264748875,0,man,young,27.0
6.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,52.0
0.0,2.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,14.0
150.0,7.0,0.0,0,0,0,0,0,10.633472802314019,1,man,experienced,46.0
0.0,3.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,
12.0,1.0,0.0,0,1,0,0,1,10.819798284210286,0,man,young,22.0
24.0,9.0,0.0,0,0,0,0,0,12.611541086966115,0,man,young,22.0
6.0,1.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,20.0
5.0,21.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,29.0
0.0,0.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,28.0
6.0,10.0,0.0,0,0,1,1,1,10.633472802314019,0,man,experienced,60.0
6.0,8.0,0.0,0,0,0,0,1,11.002116507732017,0,man,young,19.0
3.0,20.0,0.0,0,0,1,1,1,11.002116507732017,0,man,young,28.0
144.0,10.0,0.0,0,0,0,0,1,10.633472802314019,1,man,young,29.0
60.0,8.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,25.0
15.0,10.0,0.0,0,1,1,0,0,10.633472802314019,0,man,young,32.0
1.0,5.0,0.0,0,0,0,0,0,6.2166061010848646,0,man,young,22.0
5.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,32.0
2.0,2.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,28.0
50.0,30.0,0.0,0,0,1,1,1,11.156264806643742,0,man,experienced,45.0
1.0,2.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,31.0
14.0,13.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,18.0
6.0,8.0,0.0,0,0,0,0,1,11.002116507732017,0,woman,experienced,49.0
3.0,13.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,27.0
11.0,14.0,0.0,0,1,0,1,1,10.633472802314019,0,man,young,34.0
30.0,20.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,25.0
0.0,3.0,0.0,0,1,0,1,0,10.12667110305036,0,man,young,30.0
2.0,4.0,0.0,0,0,0,0,0,6.705639094860003,0,woman,young,
6.0,2.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,
1.0,10.0,0.0,0,0,0,1,0,7.601402334583733,0,woman,young,27.0
0.0,10.0,0.0,0,0,0,1,1,11.289794413577894,0,man,experienced,35.0
40.0,40.0,0.0,0,0,1,0,0,9.210440366976517,0,man,young,23.0
6.0,20.0,0.0,0,1,0,0,0,9.305741456739435,0,man,young,19.0
12.0,1.0,0.0,0,1,0,1,1,10.596659732783579,0,man,young,27.0
24.0,12.0,0.0,0,0,1,1,1,10.819798284210286,0,man,young,31.0
3.0,12.0,0.0,0,1,0,0,1,11.082157933374816,0,woman,young,26.0
72.0,30.0,0.0,0,0,0,0,0,9.472781556562168,0,man,young,21.0
5.0,15.0,0.0,0,0,0,0,1,10.596659732783579,0,man,experienced,35.0
12.0,6.0,0.0,0,1,0,0,1,10.463131911491967,0,man,young,32.0
24.0,15.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,32.0
24.0,5.0,0.0,1,0,0,1,1,10.596659732783579,0,man,young,25.0
2.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
0.0,10.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,18.0
120.0,18.0,0.0,0,0,0,0,1,10.633472802314019,1,man,experienced,42.0
0.0,10.0,0.0,0,0,0,1,1,11.225256725762893,0,woman,experienced,58.0
12.0,2.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,23.0
28.0,8.0,0.0,1,0,0,1,1,10.633472802314019,1,woman,young,30.0
8.0,15.0,0.0,0,1,1,1,0,10.633472802314019,1,man,young,34.0
6.0,1.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,33.0
1.0,1.0,0.0,0,0,1,0,0,10.633472802314019,0,woman,young,21.0
1.0,20.0,0.0,0,0,0,1,0,11.51293546492023,0,man,young,20.0
2.0,3.0,0.0,0,0,0,0,0,8.60392119492606,0,man,young,20.0
60.0,8.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,28.0
0.0,8.0,0.0,0,0,0,1,0,9.210440366976517,0,man,young,29.0
60.0,0.0,0.0,0,0,0,1,0,10.633472802314019,1,man,experienced,40.0
200.0,5.0,0.0,0,0,0,1,0,10.633472802314019,0,man,experienced,62.0
1.0,35.0,0.0,0,0,1,0,0,11.002116507732017,0,man,young,22.0
0.0,2.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,28.0
3.0,20.0,0.0,0,0,0,1,1,11.51293546492023,0,man,young,28.0
6.0,10.0,0.0,0,0,0,0,0,10.596659732783579,0,man,young,20.0
12.0,30.0,0.0,0,0,0,1,1,10.085850775128717,0,woman,young,34.0
1.0,20.0,0.0,0,0,0,0,1,10.596659732783579,0,man,experienced,53.0
1.0,3.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,15.0
3.0,5.0,0.0,0,0,0,1,0,9.210440366976517,0,man,young,24.0
1.0,20.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,38.0
15.0,5.0,0.0,0,1,0,1,0,8.294299608857235,0,man,young,27.0
3.0,5.0,0.0,0,1,0,1,1,10.819798284210286,0,man,young,27.0
1.0,1.0,0.0,0,1,1,1,0,10.633472802314019,0,man,young,26.0
0.0,20.0,0.0,0,0,0,1,0,9.392745258631441,0,man,young,26.0
48.0,3.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,25.0
4.0,30.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,29.0
120.0,8.0,0.0,0,0,0,0,0,10.633472802314019,1,man,young,30.0
24.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,27.0
0.0,1.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,24.0
0.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,30.0
12.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,young,25.0
4.0,20.0,0.0,0,1,0,0,1,10.239995502805316,0,man,young,30.0
1.0,8.0,0.0,0,0,1,0,0,10.633472802314019,0,man,young,18.0
60.0,3.0,0.0,0,0,0,1,0,10.633472802314019,1,woman,experienced,39.0
6.0,25.0,0.0,0,0,0,1,0,9.392745258631441,0,man,young,24.0
1.0,14.0,0.0,0,1,1,1,0,10.491301994830229,0,man,experienced,43.0
36.0,6.0,0.0,0,1,1,1,1,10.633472802314019,0,man,young,23.0
2.0,1.0,0.0,0,0,0,0,1,11.002116507732017,0,man,young,28.0
12.0,10.0,0.0,0,1,0,1,1,10.819798284210286,0,man,young,26.0
12.0,7.0,0.0,0,0,1,1,0,6.90875477931522,0,woman,young,21.0
6.0,10.0,0.0,0,0,0,0,0,0.0,0,woman,young,
2.0,50.0,0.0,0,0,0,0,0,7.313886831633462,0,man,young,15.0
180.0,10.0,0.0,0,0,1,0,1,10.633472802314019,1,woman,experienced,40.0
30.0,0.0,0.0,0,0,0,1,0,10.633472802314019,1,man,experienced,45.0
1.0,12.0,0.0,0,0,0,1,0,6.68586094706836,0,man,young,32.0
9.0,10.0,0.0,0,1,0,1,0,8.343077871169383,0,man,young,31.0
1.0,5.0,0.0,0,0,0,1,1,11.225256725762893,0,man,experienced,43.0
1.0,50.0,0.0,0,0,0,1,0,9.210440366976517,0,man,young,26.0
120.0,5.0,0.0,0,0,0,1,1,10.633472802314019,1,man,experienced,39.0
18.0,4.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,24.0
5.0,4.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
30.0,30.0,0.0,0,0,0,0,0,10.308985993422082,0,man,young,19.0
3.0,2.0,0.0,0,0,0,1,1,10.308985993422082,0,woman,young,24.0
5.0,4.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,15.0
4.0,28.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,26.0
5.0,30.0,0.0,0,0,0,0,0,7.1252830915107115,0,man,young,19.0
24.0,25.0,0.0,0,0,0,1,1,10.819798284210286,0,woman,young,33.0
6.0,15.0,0.0,0,0,0,1,0,9.472781556562168,0,man,young,25.0
30.0,5.0,0.0,0,0,0,1,1,10.633472802314019,1,man,experienced,40.0
1.0,2.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,34.0
0.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,18.0
2.0,14.0,0.0,0,0,1,0,0,10.596659732783579,0,man,young,18.0
2.0,1.0,0.0,0,0,0,0,0,0.0,0,man,young,18.0
0.0,5.0,0.0,0,0,0,1,1,10.819798284210286,0,man,young,31.0
4.0,1.0,0.0,0,0,1,0,1,11.289794413577894,0,man,experienced,41.0
1.0,20.0,0.0,0,1,0,0,0,5.707110264748875,0,woman,young,27.0
3.0,15.0,0.0,0,0,0,0,0,10.463131911491967,0,woman,young,22.0
1.0,35.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,15.0
10.0,70.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,24.0
0.0,0.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,44.0
0.0,2.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,experienced,42.0
12.0,40.0,0.0,0,0,0,0,0,11.51293546492023,0,man,young,21.0
0.0,0.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,30.0
1.0,12.0,0.0,0,0,0,0,0,6.90875477931522,0,man,young,30.0
6.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
4.0,1.0,0.0,0,0,1,0,0,6.90875477931522,0,man,young,16.0
1.0,10.0,0.0,0,0,0,1,0,11.002116507732017,0,man,young,26.0
26.0,4.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
40.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,26.0
9.0,70.0,0.0,0,0,0,1,0,9.210440366976517,0,man,young,24.0
8.0,15.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,37.0
2.0,10.0,0.0,0,0,1,0,0,5.303304908059076,0,man,young,20.0
24.0,5.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
0.0,10.0,0.0,0,0,1,1,1,10.633472802314019,0,man,experienced,42.0
2.0,48.0,0.0,0,0,0,0,0,8.517393171418904,0,man,young,19.0
26.0,5.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,24.0
0.0,10.0,0.0,0,0,0,0,1,11.002116507732017,0,woman,young,28.0
24.0,4.0,0.0,0,0,0,0,1,10.633472802314019,1,woman,young,19.0
9.0,10.0,0.0,0,1,0,1,0,10.819798284210286,0,woman,experienced,35.0
3.0,2.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,experienced,39.0
3.0,21.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,34.0
13.0,8.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,16.0
0.0,2.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,27.0
24.0,5.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,24.0
8.0,10.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,23.0
18.0,20.0,0.0,0,0,0,1,1,10.308985993422082,0,woman,young,29.0
0.0,0.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,16.0
0.0,5.0,0.0,0,0,0,0,0,10.633472802314019,0,man,experienced,38.0
3.0,26.0,0.0,0,0,0,0,0,6.90875477931522,0,man,young,30.0
36.0,6.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,34.0
24.0,20.0,0.0,0,1,0,0,0,10.633472802314019,0,man,experienced,42.0
36.0,1.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,25.0
12.0,12.0,0.0,0,0,0,0,1,9.61587214452889,0,man,young,26.0
2.0,50.0,0.0,1,0,0,0,0,10.633472802314019,1,man,young,27.0
2.0,10.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,26.0
40.0,40.0,0.0,0,0,1,1,1,11.289794413577894,0,woman,young,23.0
2.0,7.0,0.0,0,0,0,1,0,6.90875477931522,0,man,young,23.0
40.0,8.0,0.0,0,1,0,0,0,10.633472802314019,1,man,young,30.0
0.0,5.0,0.0,0,1,0,0,0,10.633472802314019,0,woman,young,25.0
3.0,10.0,0.0,0,1,0,1,0,10.633472802314019,0,man,young,25.0
6.0,3.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,22.0
6.0,2.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,26.0
200.0,20.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,34.0
47.0,8.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,23.0
5.0,10.0,0.0,0,1,0,0,0,8.476579508530941,0,man,young,21.0
70.0,3.0,0.0,0,0,1,0,0,10.633472802314019,1,man,young,27.0
10.0,2.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,30.0
30.0,5.0,0.0,0,1,0,0,1,10.633472802314019,1,man,experienced,40.0
24.0,15.0,0.0,0,1,0,0,0,6.90875477931522,0,man,young,32.0
2.0,20.0,0.0,0,0,1,1,0,9.392745258631441,0,woman,young,24.0
6.0,10.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,15.0
30.0,10.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,24.0
8.0,8.0,0.0,1,0,1,1,0,10.633472802314019,1,man,young,24.0
0.0,5.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,32.0
6.0,20.0,0.0,0,0,1,0,0,8.517393171418904,0,woman,young,25.0
12.0,17.0,0.0,0,0,0,1,0,10.633472802314019,0,man,experienced,41.0
36.0,6.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,21.0
3.0,7.0,0.0,1,0,0,0,0,10.633472802314019,0,man,young,
1.0,2.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,46.0
2.0,24.0,0.0,1,0,0,1,0,10.633472802314019,0,man,young,31.0
24.0,24.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,18.0
1.0,6.0,0.0,0,0,1,0,1,11.407576060361786,0,woman,young,20.0
5.0,2.0,0.0,0,0,1,1,1,11.002116507732017,0,man,young,27.0
6.0,10.0,0.0,0,1,0,1,0,10.633472802314019,0,man,experienced,44.0
12.0,5.0,0.0,0,1,0,1,1,10.596659732783579,0,man,young,30.0
3.0,1.0,0.0,0,0,1,0,1,10.596659732783579,0,woman,young,22.0
24.0,6.0,0.0,0,0,0,0,1,10.633472802314019,1,man,experienced,48.0
7.0,12.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,19.0
56.0,15.0,0.0,0,0,1,0,1,10.819798284210286,0,man,young,30.0
3.0,10.0,0.0,0,0,0,1,1,11.156264806643742,0,woman,experienced,45.0
6.0,10.0,0.0,0,1,1,1,1,10.819798284210286,0,woman,young,27.0
2.0,8.0,0.0,0,1,1,1,1,10.633472802314019,0,man,experienced,42.0
5.0,15.0,0.0,0,0,1,0,1,10.633472802314019,0,man,young,30.0
32.0,5.0,0.0,0,0,1,1,1,10.633472802314019,1,woman,young,24.0
1.0,15.0,0.0,0,0,1,0,0,10.633472802314019,0,man,experienced,43.0
6.0,10.0,0.0,0,0,0,1,0,9.90353755128617,0,man,young,25.0
3.0,15.0,0.0,0,0,1,0,0,5.521460917862246,0,man,young,20.0
6.0,20.0,0.0,0,0,0,1,0,8.294299608857235,0,man,young,24.0
0.0,0.0,0.0,0,0,0,0,0,10.518700218288165,0,woman,young,17.0
0.0,3.0,0.0,0,0,1,0,1,10.819798284210286,0,woman,young,32.0
0.0,3.0,0.0,0,0,1,0,1,10.633472802314019,0,woman,young,32.0
60.0,30.0,0.0,0,1,0,1,0,10.633472802314019,1,man,young,27.0
0.0,15.0,0.0,0,0,0,0,1,10.819798284210286,0,man,young,18.0
2.0,40.0,0.0,0,0,0,1,0,10.596659732783579,0,man,young,29.0
1.0,10.0,0.0,0,0,0,1,0,9.90353755128617,0,man,young,33.0
16.0,2.0,0.0,1,0,0,1,0,10.633472802314019,1,man,young,28.0
6.0,7.0,0.0,0,0,0,1,0,10.633472802314019,0,woman,experienced,36.0
1.0,25.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,26.0
5.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,27.0
24.0,10.0,0.0,0,0,1,0,1,11.002116507732017,0,man,young,28.0
3.0,10.0,0.0,0,1,0,1,1,11.289794413577894,0,woman,experienced,38.0
30.0,40.0,0.0,0,0,0,1,0,3.9318256327243257,0,man,experienced,40.0
11.0,8.0,0.0,0,0,0,1,1,10.633472802314019,1,man,young,33.0
6.0,8.0,0.0,0,1,1,0,1,11.51293546492023,0,man,young,34.0
1.0,10.0,0.0,0,0,1,1,1,11.225256725762893,0,man,experienced,48.0
6.0,30.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,35.0
6.0,20.0,0.0,0,0,0,0,0,6.90875477931522,0,man,young,33.0
3.0,5.0,0.0,0,1,0,0,1,10.633472802314019,0,woman,experienced,35.0
6.0,15.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,34.0
1.0,28.0,0.0,0,0,1,1,1,11.002116507732017,0,man,experienced,45.0
0.0,10.0,0.0,0,0,0,1,1,11.002116507732017,0,man,experienced,57.0
72.0,15.0,0.0,0,0,1,0,1,11.156264806643742,0,man,young,21.0
18.0,15.0,0.0,1,1,0,0,1,11.034905792929415,0,man,young,34.0
0.0,4.0,0.0,0,0,1,0,1,10.819798284210286,0,man,young,28.0
5.0,10.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,52.0
12.0,5.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,experienced,38.0
4.0,36.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,30.0
0.0,1.0,0.0,0,0,1,0,1,11.002116507732017,0,man,young,15.0
6.0,10.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,31.0
24.0,4.0,0.0,0,1,1,0,1,11.002116507732017,0,woman,young,31.0
1.0,10.0,0.0,0,1,0,1,0,10.633472802314019,0,man,young,25.0
2.0,6.0,0.0,0,0,0,1,1,10.633472802314019,1,woman,young,29.0
1.0,70.0,0.0,0,0,0,0,1,2.772588722239781,0,man,experienced,40.0
6.0,10.0,0.0,0,0,1,1,0,10.633472802314019,0,man,young,32.0
5.0,10.0,0.0,0,0,0,0,1,11.002116507732017,0,man,young,28.0
0.0,10.0,0.0,0,1,0,1,1,10.633472802314019,0,woman,young,28.0
36.0,20.0,0.0,0,0,0,1,1,10.633472802314019,1,woman,young,20.0
1.0,5.0,0.0,0,1,0,1,0,7.601402334583733,0,man,experienced,40.0
12.0,4.0,0.0,0,0,0,0,1,10.633472802314019,0,man,young,19.0
1.0,21.0,0.0,0,0,0,0,0,10.633472802314019,0,woman,young,25.0
2.0,2.0,0.0,0,0,1,1,1,10.633472802314019,0,woman,young,22.0
12.0,1.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,39.0
20.0,5.0,0.0,0,1,0,1,1,11.289794413577894,0,man,young,25.0
6.0,10.0,0.0,0,0,0,0,0,10.596659732783579,0,woman,young,23.0
4.0,25.0,0.0,0,0,0,1,1,11.002116507732017,0,man,young,27.0
7.0,7.0,0.0,0,1,1,0,1,10.596659732783579,0,man,experienced,41.0
0.0,36.0,0.0,0,1,0,1,0,10.633472802314019,0,woman,young,27.0
36.0,50.0,0.0,0,1,0,0,0,10.633472802314019,0,man,young,26.0
2.0,30.0,0.0,0,1,0,1,0,10.633472802314019,0,man,young,19.0
5.0,6.0,0.0,0,0,0,0,1,10.714439990727769,0,woman,young,32.0
17.0,10.0,0.0,1,0,1,0,1,10.633472802314019,0,man,young,
16.0,20.0,0.0,0,0,0,1,1,10.633472802314019,0,man,experienced,44.0
0.0,10.0,0.0,0,0,0,1,1,11.849404844423074,0,woman,young,33.0
1.0,5.0,0.0,0,0,1,1,1,10.633472802314019,0,man,young,34.0
6.0,10.0,0.0,0,0,0,0,1,11.695255355062795,0,man,young,30.0
20.0,20.0,0.0,0,0,0,1,1,10.633472802314019,1,woman,young,30.0
40.0,10.0,0.0,0,0,0,0,0,9.392745258631441,0,man,experienced,37.0
4.0,15.0,0.0,0,0,0,1,1,10.633472802314019,0,man,young,27.0
3.0,10.0,0.0,0,1,0,0,1,10.12667110305036,0,man,young,30.0
1.0,7.0,0.0,0,0,0,0,0,10.491301994830229,0,man,experienced,45.0
0.0,1.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,young,
6.0,5.0,0.0,0,1,1,0,1,10.714439990727769,0,man,young,28.0
1.0,5.0,0.0,0,1,0,1,0,9.352794339771116,0,woman,young,25.0
6.0,6.0,0.0,0,0,1,0,1,10.633472802314019,0,man,experienced,41.0
12.0,10.0,0.0,0,0,0,1,1,10.633472802314019,0,man,experienced,54.0
36.0,2.0,0.0,0,0,1,1,1,11.156264806643742,0,man,experienced,38.0
0.0,0.0,0.0,0,0,0,1,1,10.633472802314019,0,woman,experienced,49.0
6.0,60.0,0.0,1,0,0,0,1,11.002116507732017,0,woman,young,33.0
84.0,14.0,0.0,0,0,0,1,0,10.633472802314019,1,man,young,30.0
12.0,5.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,28.0
0.0,0.0,0.0,0,0,1,1,1,11.002116507732017,0,man,young,29.0
0.0,1.0,0.0,0,0,0,0,1,10.633472802314019,0,woman,young,
30.0,20.0,0.0,0,0,1,0,1,10.819798284210286,0,man,young,26.0
1.0,6.0,0.0,0,1,0,0,1,11.002116507732017,0,woman,young,22.0
20.0,2.0,0.0,0,0,0,1,0,10.633472802314019,0,man,young,28.0
30.0,30.0,0.0,1,0,0,1,1,10.633472802314019,1,man,experienced,38.0
2.0,4.0,0.0,0,0,0,1,0,9.61587214452889,0,man,experienced,38.0
2.0,6.0,0.0,0,0,0,0,1,11.156264806643742,0,woman,young,18.0
1.0,14.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,22.0
10.0,8.0,0.0,0,1,0,1,1,11.289794413577894,0,man,young,27.0
3.0,8.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,20.0
18.0,20.0,0.0,0,0,0,1,0,9.392745258631441,0,man,young,34.0
0.0,7.0,0.0,0,0,0,0,0,10.633472802314019,0,man,young,15.0
0.0,2.0,0.0,0,0,0,0,1,10.633472802314019,0,man,experienced,36.0
7.0,6.0,0.0,0,1,0,0,1,10.633472802314019,0,man,young,22.0
1.0,25.0,0.0,0,1,1,1,1,10.633472802314019,0,man,experienced,50.0
1.0,15.0,0.0,0,0,1,0,0,6.90875477931522,0,man,young,20.0
8.0,8.0,0.0,0,0,1,1,1,10.915106645867503,0,man,young,30.0
10.0,5.0,0.0,0,0,1,1,0,10.633472802314019,0,woman,experienced,56.0
