ed_level_enc,is_employed,is_remote,is_student,years_code,years_code_pro,devtype_developer_full_stack,devtype_developer_back_end,devtype_developer_front_end,devtype_developer_mobile,devtype_data_scientist_or_machine_learning_specialist,devtype_devops_specialist,devtype_engineering_manager,devtype_data_engineer,devtype_developer_desktop_or_enterprise_applications,devtype_security_professional,above_median_salary,ConvertedCompYearly,age_group,age_exp_pro,age_exp_total,exp_pro_bracket,exp_total_bracket
2.0,1,0,0,9.0,8.0,0,0,0,0,0,0,1,0,0,0,1,85925.0,young,young_mid,young_mid,mid,mid
6.0,1,1,0,23.0,10.0,1,0,0,0,0,0,0,0,0,0,1,84076.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,18.0,15.0,0,0,0,0,0,0,0,0,0,0,1,83777.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,37.0,17.0,0,1,0,0,0,0,0,0,0,0,1,72000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,2.0,1,0,0,0,0,0,0,0,0,0,0,35032.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,1,150000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,16.0,12.0,1,0,0,0,0,0,0,0,0,0,1,123578.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,25.0,18.0,1,0,0,0,0,0,0,0,0,0,1,161109.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,15600.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,46185.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,28.0,23.0,1,0,0,0,0,0,0,0,0,0,0,63694.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,12.0,3.0,0,1,0,0,0,0,0,0,0,0,1,73885.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,40.0,25.0,0,0,0,0,0,0,0,0,0,0,1,145000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,6.0,2.0,0,0,0,0,0,0,0,0,1,0,1,92000.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,45.0,32.0,1,0,0,0,0,0,0,0,0,0,1,80254.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,1,118106.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,22.0,11.0,1,0,0,0,0,0,0,0,0,0,1,200000.0,experienced,experienced_mid,experienced_senior,mid,senior
3.0,1,0,0,20.0,18.0,1,0,0,0,0,0,0,0,0,0,0,32222.0,young,young_senior,young_senior,senior,senior
4.0,1,1,0,7.0,4.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,young,young_junior,young_mid,junior,mid
1.0,1,0,0,44.0,34.0,0,0,0,0,0,0,0,0,0,0,1,76307.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,12.0,10.0,0,0,0,0,1,0,0,0,0,0,1,72600.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,15.0,9.0,0,0,0,0,0,0,1,0,0,0,1,161109.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,1,215000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,1,1,6.0,6.0,1,0,0,0,0,0,0,0,0,0,1,145000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,8.0,4.0,1,0,0,0,0,0,0,0,0,0,0,41872.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,14.0,10.0,0,0,0,0,0,0,0,0,0,0,0,3040.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,15.0,10.0,0,0,0,0,0,0,1,0,0,0,1,195000.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,42.0,38.0,0,0,0,0,0,0,0,0,0,0,1,165000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,18.0,10.0,1,0,0,0,0,0,0,0,0,0,0,36518.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,12.0,8.0,0,0,0,0,1,0,0,0,0,0,1,75332.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,9.0,5.0,0,1,0,0,0,0,0,0,0,0,0,12921.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,11.0,8.0,0,0,1,0,0,0,0,0,0,0,0,24000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,17.0,10.0,0,0,0,0,0,0,0,0,0,0,1,127000.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,10.0,2.0,1,0,0,0,0,0,0,0,0,0,1,98000.0,young,young_junior,young_mid,junior,mid
6.0,1,0,0,38.0,0.5,0,0,0,0,0,0,0,0,0,0,1,90000.0,experienced,experienced_junior,experienced_senior,junior,senior
5.0,1,0,0,34.0,24.0,1,0,0,0,0,0,0,0,0,0,0,53703.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,1,175000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,1,159000.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,27.0,14.0,0,0,0,0,0,0,0,0,0,0,1,155000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,8.0,7.0,1,0,0,0,0,0,0,0,0,0,1,127388.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,27.0,27.0,1,0,0,0,0,0,0,0,0,0,1,76433.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,16.0,12.0,0,0,0,0,0,0,0,0,0,0,1,211000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,15536.0,young,young_junior,young_junior,junior,junior
4.0,1,0,0,22.0,18.0,0,1,0,0,0,0,0,0,0,0,1,327118.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,14.0,9.0,0,0,0,0,0,0,1,0,0,0,1,257695.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,35.0,24.0,0,0,0,0,0,0,0,0,0,0,1,71962.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,38.0,22.0,1,0,0,0,0,0,0,0,0,0,0,54777.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,0,8.0,8.0,1,0,0,0,0,0,0,0,0,0,1,100381.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,35.0,25.0,0,0,0,0,0,0,0,0,1,0,1,80555.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,1,12.0,6.0,0,1,0,0,0,0,0,0,0,0,1,239516.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,9.0,5.0,0,1,0,0,0,0,0,0,0,0,0,60147.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,40.0,27.0,1,0,0,0,0,0,0,0,0,0,1,170000.0,experienced,experienced_senior,experienced_senior,senior,senior
3.0,1,0,0,14.0,10.0,1,0,0,0,0,0,0,0,0,0,1,89134.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,29.0,25.0,0,0,1,0,0,0,0,0,0,0,0,413.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,21.0,21.0,1,0,0,0,0,0,0,0,0,0,1,190000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,1,10.0,3.0,0,0,0,0,0,0,0,0,0,0,1,167554.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,38604.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,24.0,19.0,0,1,0,0,0,0,0,0,0,0,1,83777.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,1,9.0,2.0,1,0,0,0,0,0,0,0,0,0,0,38666.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,6.0,0,0,0,0,0,0,0,0,0,1,1,120000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,15.0,11.0,0,0,0,1,0,0,0,0,0,0,1,112101.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,85000.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,0,34609.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,24.0,17.0,0,0,0,0,0,0,0,0,0,0,1,160000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,8.0,4.0,0,1,0,0,0,0,0,0,0,0,0,10000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1500.0,young,young_junior,young_junior,junior,junior
1.0,1,0,0,44.0,34.0,0,0,0,0,0,0,0,0,0,0,1,76307.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1889.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,9.0,7.0,1,0,0,0,0,0,0,0,0,0,0,45655.0,young,young_mid,young_mid,mid,mid
6.0,1,0,0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,19333.0,experienced,experienced_junior,experienced_junior,junior,junior
4.0,1,1,0,35.0,25.0,1,0,0,0,0,0,0,0,0,0,1,174000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,35.0,8.0,0,0,0,0,0,0,0,0,0,0,1,90000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,18.0,10.0,0,0,1,0,0,0,0,0,0,0,0,26852.0,experienced,experienced_mid,experienced_senior,mid,senior
1.0,1,0,0,40.0,35.0,0,0,0,0,0,0,0,0,1,0,0,53703.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,1,0,30.0,25.0,1,0,0,0,0,0,0,0,0,0,1,268515.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,19.0,8.0,0,1,0,0,0,0,0,0,0,0,0,250.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,16.0,12.0,1,0,0,0,0,0,0,0,0,0,1,119000.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,29.0,24.0,0,0,0,0,1,0,0,0,0,0,1,183493.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,10.0,5.0,0,0,0,0,0,1,0,0,0,0,0,33613.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,20.0,15.0,0,0,0,0,0,1,0,0,0,0,0,33296.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,30.0,30.0,1,0,0,0,0,0,0,0,0,0,1,80000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,27.0,18.0,0,0,0,0,0,0,0,0,0,0,1,220000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,32.0,30.0,1,0,0,0,0,0,0,0,0,0,1,100000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,11.0,7.0,0,1,0,0,0,0,0,0,0,0,0,51555.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,12.0,3.0,0,1,0,0,0,0,0,0,0,0,0,19333.0,young,young_junior,young_mid,junior,mid
3.0,1,1,0,12.0,9.0,1,0,0,0,0,0,0,0,0,0,1,170000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,13.0,8.0,1,0,0,0,0,0,0,0,0,0,1,126000.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,10.0,9.0,1,0,0,0,0,0,0,0,0,0,1,78000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,1,80000.0,experienced,experienced_mid,experienced_mid,mid,mid
5.0,1,0,0,10.0,9.0,0,1,0,0,0,0,0,0,0,0,0,23454.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,19.0,18.0,0,0,0,1,0,0,0,0,0,0,0,60000.0,young,young_senior,young_senior,senior,senior
4.0,1,0,0,6.0,5.0,1,0,0,0,0,0,0,0,0,0,0,8614.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,17.0,15.0,0,0,0,0,0,0,0,0,1,0,1,83777.0,young,young_senior,young_senior,senior,senior
5.0,1,1,0,28.0,20.0,1,0,0,0,0,0,0,0,0,0,1,218079.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,20.0,14.0,0,0,0,0,0,0,0,0,0,0,0,22079.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,25.0,17.0,0,0,0,0,0,0,1,0,0,0,1,129602.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,34.0,23.0,1,0,0,0,0,0,0,0,0,0,1,93642.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,14.0,7.0,1,0,0,0,0,0,0,0,0,0,1,66162.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,10.0,10.0,1,0,0,0,0,0,0,0,0,0,0,64570.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,20.0,18.0,1,0,0,0,0,0,0,0,0,0,0,53703.0,young,young_senior,young_senior,senior,senior
4.0,1,0,0,17.0,11.0,1,0,0,0,0,0,0,0,0,0,1,66826.0,young,young_mid,young_senior,mid,senior
2.0,1,0,0,13.0,10.0,0,0,0,0,0,0,0,0,1,0,0,26852.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,15.0,12.0,0,0,0,0,0,0,0,0,0,0,1,152865.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,20.0,10.0,0,0,0,0,0,0,0,0,0,0,1,250000.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,14.0,9.0,1,0,0,0,0,0,0,0,0,0,0,3465.0,young,young_mid,young_mid,mid,mid
5.0,1,0,1,15.0,7.0,0,0,0,0,0,0,0,0,0,0,0,45000.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,1,75159.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,16.0,7.0,1,0,0,0,0,0,0,0,0,0,1,69814.0,young,young_mid,young_senior,mid,senior
6.0,1,1,0,30.0,20.0,0,0,0,0,0,0,0,0,0,0,1,90000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,9.0,7.0,1,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,12.0,2.0,0,0,0,0,0,1,0,0,0,0,0,44586.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,15.0,10.0,0,1,0,0,0,0,0,0,0,0,1,250000.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,12.0,7.0,0,0,0,0,0,0,0,0,1,0,1,75184.0,young,young_mid,young_mid,mid,mid
1.0,1,1,0,10.0,10.0,0,0,0,1,0,0,0,0,0,0,1,91809.0,young,young_mid,young_mid,mid,mid
5.0,1,1,1,9.0,7.0,0,1,0,0,0,0,0,0,0,0,1,73500.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,17.0,7.0,1,0,0,0,0,0,0,0,0,0,1,155000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,18.0,14.0,0,0,0,1,0,0,0,0,0,0,0,2468.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,1,122559.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,26.0,22.0,0,1,0,0,0,0,0,0,0,0,1,184000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,25.0,23.0,0,0,0,0,0,0,0,0,0,0,1,87429.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,10.0,5.0,0,1,0,0,0,0,0,0,0,0,1,150000.0,young,young_mid,young_mid,mid,mid
2.0,1,0,1,5.0,0.5,0,0,0,0,0,0,0,0,0,0,0,8909.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,12.0,9.0,0,0,0,1,0,0,0,0,0,0,1,210645.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,1,0,32.0,28.0,1,0,0,0,0,0,0,0,0,0,1,130000.0,experienced,experienced_senior,experienced_senior,senior,senior
3.0,1,1,0,12.0,7.0,1,0,0,0,0,0,0,0,0,0,1,101910.0,young,young_mid,young_mid,mid,mid
6.0,1,1,0,23.0,12.0,1,0,0,0,0,0,0,0,0,0,1,79481.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,0,6.0,2.0,1,0,0,0,0,0,0,0,0,0,0,17945.0,young,young_junior,young_mid,junior,mid
1.0,1,1,0,7.0,6.0,1,0,0,0,0,0,0,0,0,0,0,4843.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,8.0,6.0,0,0,0,1,0,0,0,0,0,0,0,63600.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,38.0,21.0,0,0,0,0,0,0,0,0,1,0,0,34748.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,15.0,15.0,0,0,0,0,0,0,0,0,0,0,1,75000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,63694.0,young,young_mid,young_senior,mid,senior
3.0,1,0,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,1,80000.0,experienced,experienced_mid,experienced_mid,mid,mid
1.0,1,0,0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,7733.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,18.0,13.0,1,0,0,0,0,0,0,0,0,0,0,49354.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,52.0,52.0,1,0,0,0,0,0,0,0,0,0,1,160000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,6.0,0.5,1,0,0,0,0,0,0,0,0,0,0,4937.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,24.0,19.0,0,1,0,0,0,0,0,0,0,0,1,82384.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,27.0,19.0,0,0,0,0,0,0,0,0,0,0,1,130000.0,experienced,experienced_senior,experienced_senior,senior,senior
0.0,1,1,0,28.0,23.0,1,0,0,0,0,0,0,0,0,0,1,132612.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,6.0,5.0,0,1,0,0,0,0,0,0,0,0,0,47059.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,12.0,8.0,0,1,0,0,0,0,0,0,0,0,0,25532.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,25.0,20.0,1,0,0,0,0,0,0,0,0,0,0,15876.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,8.0,3.0,0,1,0,0,0,0,0,0,0,0,1,73000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,25.0,21.0,0,0,0,0,0,0,0,0,0,0,0,33568.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,28458.0,experienced,experienced_junior,experienced_junior,junior,junior
4.0,1,0,0,38.0,34.0,1,0,0,0,0,0,0,0,0,0,1,110000.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,39.0,32.0,1,0,0,0,0,0,0,0,0,0,0,26891.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,1,13.0,10.0,0,0,0,0,0,1,0,0,0,0,0,45000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,20.0,14.0,0,0,0,0,0,0,1,0,0,0,1,214812.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,40.0,26.0,0,0,0,0,0,0,0,0,0,0,0,64444.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,16.0,12.0,0,0,0,0,0,1,0,0,0,0,1,145386.0,young,young_mid,young_senior,mid,senior
2.0,1,0,0,20.0,12.0,0,0,0,0,0,0,0,0,0,0,1,250000.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,15.0,10.0,0,0,1,0,0,0,0,0,0,0,0,15000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,26.0,21.0,0,1,0,0,0,0,0,0,0,0,1,96937.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,11.0,7.0,1,0,0,0,0,0,0,0,0,0,1,70888.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,15.0,13.0,1,0,0,0,0,0,0,0,0,0,1,140000.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,14.0,6.0,0,0,0,0,0,0,0,0,1,0,0,37592.0,young,young_mid,young_mid,mid,mid
6.0,1,0,0,23.0,17.0,0,0,0,0,0,0,0,0,1,0,1,117197.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,30.0,22.0,0,1,0,0,0,0,0,0,0,0,1,175000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,123000.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,43.0,36.0,0,1,0,0,0,0,0,0,0,0,1,98089.0,experienced,experienced_senior,experienced_senior,senior,senior
1.0,1,0,0,28.0,25.0,1,0,0,0,0,0,0,0,0,0,1,88073.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,32.0,22.0,1,0,0,0,0,0,0,0,0,0,0,22409.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,1,0,27.0,21.0,0,0,0,0,0,0,0,0,0,0,1,250000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,19.0,9.0,0,0,0,0,0,0,0,0,1,0,0,31483.0,young,young_mid,young_senior,mid,senior
4.0,1,1,0,10.0,8.0,1,0,0,0,0,0,0,0,0,0,1,65152.0,young,young_mid,young_mid,mid,mid
5.0,1,1,0,11.0,6.0,0,0,0,0,0,1,0,0,0,0,0,64444.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,16.0,8.0,0,1,0,0,0,0,0,0,0,0,1,139271.0,young,young_mid,young_senior,mid,senior
5.0,1,1,0,14.0,4.0,0,0,0,0,0,0,0,0,0,0,0,45111.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,10.0,6.0,0,0,0,0,0,0,0,0,1,0,0,53703.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,18.0,18.0,0,0,0,0,0,0,0,0,0,0,1,150000.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,1,0,15.0,10.0,0,0,0,0,0,0,0,0,0,0,0,50400.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,0,1,10.0,6.0,1,0,0,0,0,0,0,0,0,0,0,48916.0,young,young_mid,young_mid,mid,mid
1.0,1,0,0,25.0,22.0,1,0,0,0,0,0,0,0,0,0,1,69814.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,13.0,10.0,0,1,0,0,0,0,0,0,0,0,1,207000.0,young,young_mid,young_mid,mid,mid
5.0,1,0,0,9.0,4.0,1,0,0,0,0,0,0,0,0,0,0,2616.0,young,young_junior,young_mid,junior,mid
5.0,1,1,0,18.0,14.0,0,0,0,0,0,0,0,0,0,0,1,122443.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,1,0,15.0,10.0,0,1,0,0,0,0,0,0,0,0,1,91295.0,young,young_mid,young_senior,mid,senior
5.0,1,0,0,19.0,16.0,0,0,0,0,0,0,0,0,1,0,1,79962.0,experienced,experienced_senior,experienced_senior,senior,senior
6.0,1,0,0,15.0,7.0,0,0,0,0,0,0,0,0,0,0,0,26852.0,experienced,experienced_mid,experienced_senior,mid,senior
6.0,1,0,0,11.0,2.0,0,0,0,0,0,0,0,0,0,0,1,130000.0,young,young_junior,young_mid,junior,mid
4.0,1,0,1,10.0,3.0,0,1,0,0,0,0,0,0,0,0,1,69814.0,young,young_junior,young_mid,junior,mid
4.0,1,1,0,25.0,10.0,0,0,0,0,0,0,0,0,0,0,1,71874.0,experienced,experienced_mid,experienced_senior,mid,senior
2.0,1,1,0,12.0,6.0,0,0,0,0,0,0,0,0,1,0,1,160000.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,7.0,4.0,1,0,0,0,0,0,0,0,0,0,1,69959.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,5.0,2.0,1,0,0,0,0,0,0,0,0,0,0,10794.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,4.0,0.5,0,0,0,0,0,0,0,0,1,0,0,5400.0,young,young_junior,young_junior,junior,junior
1.0,1,0,1,8.0,2.0,0,0,0,1,0,0,0,0,0,0,0,21481.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,20.0,8.0,0,0,0,0,0,1,0,0,0,0,1,81663.0,young,young_mid,young_senior,mid,senior
2.0,1,0,0,22.0,19.0,1,0,0,0,0,0,0,0,0,0,0,24000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,16.0,12.0,1,0,0,0,0,0,0,0,0,0,0,52800.0,young,young_mid,young_senior,mid,senior
4.0,1,0,0,22.0,18.0,1,0,0,0,0,0,0,0,0,0,0,50955.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,0,0,8.0,4.0,1,0,0,0,0,0,0,0,0,0,0,7178.0,young,young_junior,young_mid,junior,mid
2.0,1,0,0,11.0,6.0,0,0,1,0,0,0,0,0,0,0,1,137000.0,young,young_mid,young_mid,mid,mid
4.0,1,0,0,44.0,27.0,1,0,0,0,0,0,0,0,0,0,0,18462.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,12.0,10.0,0,0,0,0,0,0,0,0,0,1,1,150000.0,young,young_mid,young_mid,mid,mid
1.0,1,0,0,10.0,7.0,0,0,0,0,0,1,0,0,0,0,1,120000.0,young,young_mid,young_mid,mid,mid
4.0,1,1,0,12.0,7.0,0,1,0,0,0,0,0,0,0,0,0,20577.0,young,young_mid,young_mid,mid,mid
2.0,1,1,0,25.0,22.0,1,0,0,0,0,0,0,0,0,0,1,127388.0,experienced,experienced_senior,experienced_senior,senior,senior
5.0,1,0,0,10.0,4.0,1,0,0,0,0,0,0,0,0,0,0,56917.0,young,young_junior,young_mid,junior,mid
4.0,1,0,0,9.0,4.0,1,0,0,0,0,0,0,0,0,0,1,75000.0,young,young_junior,young_mid,junior,mid
5.0,1,0,0,12.0,8.0,0,0,0,0,0,0,0,0,0,0,1,87500.0,experienced,experienced_mid,experienced_mid,mid,mid
4.0,1,0,0,11.0,7.0,1,0,0,0,0,0,0,0,0,0,1,70000.0,young,young_mid,young_mid,mid,mid
2.0,1,0,0,30.0,28.0,1,0,0,0,0,0,0,0,0,0,0,37592.0,experienced,experienced_senior,experienced_senior,senior,senior
2.0,1,0,0,27.0,17.0,1,0,0,0,0,0,0,0,0,0,1,126000.0,experienced,experienced_senior,experienced_senior,senior,senior
4.0,1,1,0,19.0,13.0,1,0,0,0,0,0,0,0,0,0,1,152000.0,experienced,experienced_mid,experienced_senior,mid,senior
4.0,1,1,0,23.0,12.0,0,0,0,0,0,0,0,0,0,0,1,363465.0,experienced,experienced_mid,experienced_senior,mid,senior
5.0,1,0,0,7.0,1.0,0,1,0,0,0,0,0,0,0,0,0,8010.0,young,young_junior,young_mid,junior,mid
